Quiz_ID,Total_Marks,Avg_Response_Time,Total_Time_Spent,Topic_1_Marks,Topic_2_Marks,Topic_3_Marks,Topic_4_Marks,Topic_5_Marks,Topic_6_Marks,Topic_7_Marks,Topic_8_Marks,Topic_9_Marks,Topic_10_Marks,Topic_1_Strength,Topic_2_Strength,Topic_3_Strength,Topic_4_Strength,Topic_5_Strength,Topic_6_Strength,Topic_7_Strength,Topic_8_Strength,Topic_9_Strength,Topic_10_Strength
1,30,21,1050,4,0,2,3,4,5,2,3,2,5,1,0,0,1,1,1,0,1,0,1
3,24,10,500,4,0,3,4,0,4,2,2,4,1,1,0,1,1,0,1,0,0,1,0
3,31,9,450,3,5,4,0,1,5,1,5,3,4,1,1,1,0,0,1,0,1,1,1
3,28,14,700,1,1,4,2,4,0,4,5,4,3,0,0,1,0,1,0,1,1,1,1
2,22,27,1350,5,2,5,2,0,4,3,0,0,1,1,0,1,0,0,1,1,0,0,0
1,21,21,1050,4,3,1,0,1,1,1,3,5,2,1,1,0,0,0,0,0,1,1,0
3,22,25,1250,1,4,1,1,5,1,1,0,5,3,0,1,0,0,1,0,0,0,1,1
1,30,23,1150,2,0,5,4,0,5,2,4,3,5,0,0,1,1,0,1,0,1,1,1
2,21,8,400,5,2,0,0,4,1,2,3,1,3,1,0,0,0,1,0,0,1,0,1
2,25,18,900,2,5,2,5,0,3,2,1,5,0,0,1,0,1,0,1,0,0,1,0
3,31,24,1200,2,2,5,2,4,1,2,5,4,4,0,0,1,0,1,0,0,1,1,1
2,18,18,900,4,1,1,1,0,0,1,1,4,5,1,0,0,0,0,0,0,0,1,1
1,34,26,1300,2,4,2,2,3,4,5,5,2,5,0,1,0,0,1,1,1,1,0,1
3,28,8,400,3,0,4,3,5,2,4,3,3,1,1,0,1,1,1,0,1,1,1,0
1,30,27,1350,3,3,5,2,0,1,5,1,5,5,1,1,1,0,0,0,1,0,1,1
1,26,7,350,4,1,0,4,0,4,5,2,5,1,1,0,0,1,0,1,1,0,1,0
2,23,28,1400,1,0,2,0,3,3,2,5,5,2,0,0,0,0,1,1,0,1,1,0
2,23,6,300,0,5,1,2,1,4,0,4,5,1,0,1,0,0,0,1,0,1,1,0
2,24,22,1100,1,0,4,5,4,1,1,2,4,2,0,0,1,1,1,0,0,0,1,0
2,21,21,1050,1,2,5,3,2,1,3,3,0,1,0,0,1,1,0,0,1,1,0,0
2,30,20,1000,1,4,3,3,1,5,3,2,3,5,0,1,1,1,0,1,1,0,1,1
3,25,18,900,1,3,4,0,4,1,4,5,3,0,0,1,1,0,1,0,1,1,1,0
1,25,20,1000,5,4,1,3,0,0,1,4,2,5,1,1,0,1,0,0,0,1,0,1
1,24,20,1000,0,2,5,0,1,4,1,4,4,3,0,0,1,0,0,1,0,1,1,1
1,29,10,500,5,3,1,4,0,5,1,5,4,1,1,1,0,1,0,1,0,1,1,0
1,23,10,500,2,3,3,0,1,2,5,3,1,3,0,1,1,0,0,0,1,1,0,1
2,18,10,500,1,1,4,1,1,0,0,5,1,4,0,0,1,0,0,0,0,1,0,1
1,23,18,900,3,3,2,3,2,2,0,2,3,3,1,1,0,1,0,0,0,0,1,1
3,31,5,250,4,0,2,3,3,1,5,5,4,4,1,0,0,1,1,0,1,1,1,1
3,32,24,1200,4,4,4,5,1,2,2,4,5,1,1,1,1,1,0,0,0,1,1,0
1,26,5,250,5,5,2,2,0,2,5,3,2,0,1,1,0,0,0,0,1,1,0,0
1,30,22,1100,5,5,5,1,2,0,3,5,4,0,1,1,1,0,0,0,1,1,1,0
3,28,12,600,3,4,4,2,1,0,5,4,2,3,1,1,1,0,0,0,1,1,0,1
3,19,12,600,1,1,4,0,3,4,0,5,1,0,0,0,1,0,1,1,0,1,0,0
2,22,21,1050,0,3,1,4,0,2,3,0,5,4,0,1,0,1,0,0,1,0,1,1
3,16,5,250,2,2,0,5,2,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0
2,26,18,900,4,0,1,3,4,4,1,4,5,0,1,0,0,1,1,1,0,1,1,0
2,28,15,750,2,1,2,4,5,2,0,3,4,5,0,0,0,1,1,0,0,1,1,1
2,21,16,800,0,3,0,0,3,2,3,0,5,5,0,1,0,0,1,0,1,0,1,1
2,32,17,850,5,5,4,0,4,5,0,4,5,0,1,1,1,0,1,1,0,1,1,0
2,23,17,850,4,2,2,1,4,1,1,5,1,2,1,0,0,0,1,0,0,1,0,0
1,16,7,350,2,3,3,2,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0
3,25,27,1350,5,1,2,3,2,3,1,5,0,3,1,0,0,1,0,1,0,1,0,1
2,22,26,1300,0,2,0,3,2,5,2,2,1,5,0,0,0,1,0,1,0,0,0,1
3,23,7,350,2,2,0,4,4,0,5,4,1,1,0,0,0,1,1,0,1,1,0,0
3,27,28,1400,1,2,4,1,5,5,3,0,1,5,0,0,1,0,1,1,1,0,0,1
2,27,18,900,5,2,5,5,0,1,2,4,2,1,1,0,1,1,0,0,0,1,0,0
1,29,12,600,0,3,3,0,2,5,4,5,3,4,0,1,1,0,0,1,1,1,1,1
2,31,17,850,2,2,4,1,3,5,4,3,3,4,0,0,1,0,1,1,1,1,1,1
1,22,26,1300,1,3,3,3,2,4,0,0,3,3,0,1,1,1,0,1,0,0,1,1
3,26,5,250,1,2,3,5,5,0,0,3,5,2,0,0,1,1,1,0,0,1,1,0
1,17,16,800,0,2,4,2,2,2,0,3,2,0,0,0,1,0,0,0,0,1,0,0
1,28,28,1400,3,1,2,4,5,3,2,5,1,2,1,0,0,1,1,1,0,1,0,0
1,30,9,450,4,3,1,0,2,4,5,3,3,5,1,1,0,0,0,1,1,1,1,1
3,21,29,1450,0,5,3,0,4,0,1,4,2,2,0,1,1,0,1,0,0,1,0,0
3,20,13,650,1,3,0,0,5,4,0,0,2,5,0,1,0,0,1,1,0,0,0,1
1,20,6,300,1,4,4,2,0,2,0,3,1,3,0,1,1,0,0,0,0,1,0,1
1,28,18,900,0,5,5,3,2,5,5,1,0,2,0,1,1,1,0,1,1,0,0,0
2,25,26,1300,3,1,2,3,4,3,4,2,2,1,1,0,0,1,1,1,1,0,0,0
1,27,8,400,4,3,3,1,3,2,1,4,4,2,1,1,1,0,1,0,0,1,1,0
2,22,27,1350,2,1,5,5,0,3,2,1,2,1,0,0,1,1,0,1,0,0,0,0
1,25,26,1300,0,5,2,1,4,4,5,0,0,4,0,1,0,0,1,1,1,0,0,1
2,29,27,1350,4,1,4,3,5,5,1,2,0,4,1,0,1,1,1,1,0,0,0,1
3,33,25,1250,4,1,5,0,1,5,4,3,5,5,1,0,1,0,0,1,1,1,1,1
1,20,13,650,5,0,0,2,3,0,2,1,4,3,1,0,0,0,1,0,0,0,1,1
1,23,21,1050,1,3,3,3,3,3,3,1,3,0,0,1,1,1,1,1,1,0,1,0
1,18,16,800,2,1,3,2,1,2,0,3,2,2,0,0,1,0,0,0,0,1,0,0
1,24,11,550,0,0,5,4,4,3,2,5,1,0,0,0,1,1,1,1,0,1,0,0
2,26,29,1450,1,0,2,0,4,4,4,5,5,1,0,0,0,0,1,1,1,1,1,0
1,30,12,600,5,2,4,4,5,5,1,3,1,0,1,0,1,1,1,1,0,1,0,0
3,27,5,250,5,2,1,3,3,4,2,1,4,2,1,0,0,1,1,1,0,0,1,0
3,27,20,1000,1,5,3,1,4,4,4,0,0,5,0,1,1,0,1,1,1,0,0,1
1,22,12,600,3,3,0,3,1,0,5,4,3,0,1,1,0,1,0,0,1,1,1,0
3,25,17,850,4,2,3,4,4,4,2,0,2,0,1,0,1,1,1,1,0,0,0,0
1,15,23,1150,0,5,3,2,3,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0
1,28,17,850,0,3,1,5,4,1,5,4,2,3,0,1,0,1,1,0,1,1,0,1
3,16,14,700,0,5,1,5,0,3,1,0,1,0,0,1,0,1,0,1,0,0,0,0
1,26,16,800,1,0,4,3,1,5,5,2,3,2,0,0,1,1,0,1,1,0,1,0
3,26,26,1300,3,0,3,1,1,5,1,3,4,5,1,0,1,0,0,1,0,1,1,1
2,22,29,1450,2,3,3,4,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,0
1,33,11,550,5,5,2,3,4,5,5,4,0,0,1,1,0,1,1,1,1,1,0,0
2,27,17,850,1,5,2,4,5,0,4,0,3,3,0,1,0,1,1,0,1,0,1,1
3,26,25,1250,2,2,5,4,1,5,0,1,5,1,0,0,1,1,0,1,0,0,1,0
2,21,12,600,5,2,5,0,4,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0
2,27,28,1400,5,3,0,5,0,5,2,2,2,3,1,1,0,1,0,1,0,0,0,1
3,29,10,500,3,4,0,5,3,2,3,0,5,4,1,1,0,1,1,0,1,0,1,1
2,24,26,1300,4,2,2,2,3,3,5,0,1,2,1,0,0,0,1,1,1,0,0,0
2,21,13,650,0,1,5,0,2,4,2,0,3,4,0,0,1,0,0,1,0,0,1,1
3,28,24,1200,2,2,0,5,2,3,5,2,5,2,0,0,0,1,0,1,1,0,1,0
2,22,17,850,1,4,3,4,5,0,0,3,1,1,0,1,1,1,1,0,0,1,0,0
3,32,23,1150,2,5,5,1,1,4,5,1,3,5,0,1,1,0,0,1,1,0,1,1
2,18,28,1400,4,0,1,1,5,1,1,0,2,3,1,0,0,0,1,0,0,0,0,1
3,19,13,650,0,0,5,0,1,2,2,5,3,1,0,0,1,0,0,0,0,1,1,0
3,23,24,1200,2,5,3,1,1,3,2,0,2,4,0,1,1,0,0,1,0,0,0,1
2,21,22,1100,4,0,2,4,0,4,1,2,1,3,1,0,0,1,0,1,0,0,0,1
2,26,26,1300,1,2,4,3,2,2,5,2,1,4,0,0,1,1,0,0,1,0,0,1
2,24,29,1450,3,0,4,4,2,3,2,1,5,0,1,0,1,1,0,1,0,0,1,0
1,29,22,1100,5,4,2,5,3,0,4,1,1,4,1,1,0,1,1,0,1,0,0,1
1,22,29,1450,1,4,3,3,2,0,1,5,2,1,0,1,1,1,0,0,0,1,0,0
1,7,25,1250,0,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,28,24,1200,5,5,5,2,0,1,5,5,0,0,1,1,1,0,0,0,1,1,0,0
2,31,15,750,1,1,5,2,5,5,1,5,3,3,0,0,1,0,1,1,0,1,1,1
3,18,12,600,1,2,0,4,1,0,0,5,1,4,0,0,0,1,0,0,0,1,0,1
1,26,6,300,1,0,4,4,5,0,2,0,5,5,0,0,1,1,1,0,0,0,1,1
2,18,27,1350,1,2,2,1,0,5,3,0,0,4,0,0,0,0,0,1,1,0,0,1
3,27,27,1350,5,4,2,2,4,0,2,0,4,4,1,1,0,0,1,0,0,0,1,1
2,18,21,1050,0,2,1,2,3,4,2,0,1,3,0,0,0,0,1,1,0,0,0,1
3,30,14,700,4,2,4,4,3,2,0,5,5,1,1,0,1,1,1,0,0,1,1,0
2,24,19,950,2,1,2,5,3,1,4,2,4,0,0,0,0,1,1,0,1,0,1,0
1,35,28,1400,3,4,1,2,5,3,4,3,5,5,1,1,0,0,1,1,1,1,1,1
1,19,5,250,2,3,0,4,1,5,0,1,0,3,0,1,0,1,0,1,0,0,0,1
2,19,29,1450,2,3,4,0,1,5,0,2,2,0,0,1,1,0,0,1,0,0,0,0
3,29,6,300,3,4,4,2,1,5,0,4,4,2,1,1,1,0,0,1,0,1,1,0
1,28,11,550,5,3,2,3,3,1,2,4,5,0,1,1,0,1,1,0,0,1,1,0
1,18,9,450,0,0,2,1,3,2,0,4,4,2,0,0,0,0,1,0,0,1,1,0
1,23,17,850,3,3,3,4,5,0,3,1,1,0,1,1,1,1,1,0,1,0,0,0
2,18,9,450,0,0,0,2,5,5,1,0,3,2,0,0,0,0,1,1,0,0,1,0
2,28,25,1250,5,4,0,2,3,0,4,4,2,4,1,1,0,0,1,0,1,1,0,1
3,37,29,1450,2,3,5,5,4,3,5,4,1,5,0,1,1,1,1,1,1,1,0,1
3,31,15,750,0,3,1,4,4,5,3,3,5,3,0,1,0,1,1,1,1,1,1,1
3,32,14,700,5,5,1,3,5,1,5,2,1,4,1,1,0,1,1,0,1,0,0,1
2,24,16,800,5,0,3,2,3,1,4,5,0,1,1,0,1,0,1,0,1,1,0,0
2,22,6,300,4,0,5,0,1,3,2,1,3,3,1,0,1,0,0,1,0,0,1,1
3,20,29,1450,3,2,0,1,1,1,2,1,5,4,1,0,0,0,0,0,0,0,1,1
3,21,16,800,4,1,1,4,4,1,0,3,3,0,1,0,0,1,1,0,0,1,1,0
2,25,11,550,2,3,0,2,4,1,4,4,2,3,0,1,0,0,1,0,1,1,0,1
3,30,23,1150,3,5,0,5,3,5,2,5,2,0,1,1,0,1,1,1,0,1,0,0
1,33,23,1150,2,1,5,5,3,3,2,5,3,4,0,0,1,1,1,1,0,1,1,1
2,32,6,300,4,5,1,1,1,5,5,3,4,3,1,1,0,0,0,1,1,1,1,1
3,34,17,850,5,1,2,4,5,3,5,0,5,4,1,0,0,1,1,1,1,0,1,1
2,28,9,450,2,3,2,4,2,2,4,4,4,1,0,1,0,1,0,0,1,1,1,0
1,35,20,1000,3,5,5,4,5,1,2,5,1,4,1,1,1,1,1,0,0,1,0,1
2,21,23,1150,3,0,1,3,1,2,0,1,5,5,1,0,0,1,0,0,0,0,1,1
2,27,6,300,2,2,3,0,5,4,2,5,3,1,0,0,1,0,1,1,0,1,1,0
2,32,16,800,3,5,4,5,1,4,3,2,1,4,1,1,1,1,0,1,1,0,0,1
2,35,24,1200,5,4,5,4,3,1,3,3,4,3,1,1,1,1,1,0,1,1,1,1
1,20,29,1450,5,3,0,3,2,0,0,5,2,0,1,1,0,1,0,0,0,1,0,0
2,37,5,250,3,3,5,4,2,4,3,5,5,3,1,1,1,1,0,1,1,1,1,1
2,34,13,650,2,4,4,4,3,0,5,5,3,4,0,1,1,1,1,0,1,1,1,1
3,25,27,1350,4,1,5,3,0,2,2,3,0,5,1,0,1,1,0,0,0,1,0,1
2,19,6,300,3,2,1,0,3,1,3,1,1,4,1,0,0,0,1,0,1,0,0,1
3,28,6,300,3,1,0,1,4,2,3,5,5,4,1,0,0,0,1,0,1,1,1,1
1,38,25,1250,3,4,4,5,5,5,2,5,3,2,1,1,1,1,1,1,0,1,1,0
1,24,23,1150,3,4,2,2,2,2,4,4,0,1,1,1,0,0,0,0,1,1,0,0
1,22,18,900,2,2,3,4,3,3,0,4,1,0,0,0,1,1,1,1,0,1,0,0
1,28,21,1050,4,4,5,0,1,1,4,4,4,1,1,1,1,0,0,0,1,1,1,0
3,36,28,1400,4,4,5,5,1,3,4,5,1,4,1,1,1,1,0,1,1,1,0,1
2,32,9,450,0,5,4,2,5,2,3,5,2,4,0,1,1,0,1,0,1,1,0,1
1,25,25,1250,3,2,3,4,1,0,1,5,5,1,1,0,1,1,0,0,0,1,1,0
2,25,26,1300,3,3,5,2,3,1,4,2,1,1,1,1,1,0,1,0,1,0,0,0
3,17,12,600,0,1,2,3,0,1,2,2,1,5,0,0,0,1,0,0,0,0,0,1
3,36,24,1200,4,3,4,5,4,4,2,4,5,1,1,1,1,1,1,1,0,1,1,0
3,17,17,850,1,3,1,0,1,0,2,2,5,2,0,1,0,0,0,0,0,0,1,0
1,26,23,1150,5,5,0,0,3,5,1,3,3,1,1,1,0,0,1,1,0,1,1,0
2,22,27,1350,1,1,2,5,0,0,1,5,3,4,0,0,0,1,0,0,0,1,1,1
2,28,5,250,4,3,3,1,2,2,5,4,4,0,1,1,1,0,0,0,1,1,1,0
2,20,22,1100,3,2,3,1,2,2,0,2,2,3,1,0,1,0,0,0,0,0,0,1
3,26,7,350,1,1,2,2,5,2,1,5,2,5,0,0,0,0,1,0,0,1,0,1
1,24,18,900,2,0,1,3,4,4,0,5,4,1,0,0,0,1,1,1,0,1,1,0
3,26,9,450,2,5,5,2,3,0,5,3,0,1,0,1,1,0,1,0,1,1,0,0
3,21,14,700,0,3,1,4,3,3,2,3,1,1,0,1,0,1,1,1,0,1,0,0
2,25,8,400,4,4,5,0,1,0,1,2,3,5,1,1,1,0,0,0,0,0,1,1
3,27,16,800,4,1,5,2,0,3,3,4,5,0,1,0,1,0,0,1,1,1,1,0
2,26,23,1150,1,0,3,2,4,1,5,4,5,1,0,0,1,0,1,0,1,1,1,0
1,30,8,400,3,4,5,5,0,3,3,2,4,1,1,1,1,1,0,1,1,0,1,0
2,26,15,750,4,0,2,0,4,1,3,2,5,5,1,0,0,0,1,0,1,0,1,1
1,23,11,550,1,3,5,0,3,5,1,0,4,1,0,1,1,0,1,1,0,0,1,0
2,23,27,1350,1,4,2,1,3,5,1,3,3,0,0,1,0,0,1,1,0,1,1,0
3,26,9,450,5,3,0,1,4,2,1,4,3,3,1,1,0,0,1,0,0,1,1,1
3,26,25,1250,5,4,3,0,0,0,3,1,5,5,1,1,1,0,0,0,1,0,1,1
1,25,27,1350,4,1,1,2,5,2,2,3,0,5,1,0,0,0,1,0,0,1,0,1
1,28,8,400,1,2,4,4,2,0,4,5,2,4,0,0,1,1,0,0,1,1,0,1
1,19,19,950,0,2,1,2,2,3,2,4,3,0,0,0,0,0,0,1,0,1,1,0
2,17,21,1050,0,0,1,4,1,0,1,5,4,1,0,0,0,1,0,0,0,1,1,0
2,25,24,1200,5,5,4,0,1,3,4,0,1,2,1,1,1,0,0,1,1,0,0,0
1,29,29,1450,4,4,3,5,5,0,5,3,0,0,1,1,1,1,1,0,1,1,0,0
3,25,20,1000,3,3,5,4,0,1,4,3,1,1,1,1,1,1,0,0,1,1,0,0
2,31,20,1000,0,5,0,1,5,3,2,5,5,5,0,1,0,0,1,1,0,1,1,1
2,21,14,700,0,1,1,5,3,2,3,4,1,1,0,0,0,1,1,0,1,1,0,0
2,23,20,1000,5,1,5,0,0,2,0,1,5,4,1,0,1,0,0,0,0,0,1,1
1,26,18,900,5,1,1,3,4,2,3,2,5,0,1,0,0,1,1,0,1,0,1,0
1,23,19,950,4,2,3,4,2,2,3,1,2,0,1,0,1,1,0,0,1,0,0,0
1,32,14,700,5,3,3,4,1,1,4,5,1,5,1,1,1,1,0,0,1,1,0,1
1,20,6,300,2,1,2,5,0,1,1,0,4,4,0,0,0,1,0,0,0,0,1,1
1,25,5,250,1,1,3,3,0,4,1,3,4,5,0,0,1,1,0,1,0,1,1,1
3,28,13,650,0,0,3,3,4,4,4,5,3,2,0,0,1,1,1,1,1,1,1,0
3,26,26,1300,2,4,1,0,3,4,3,5,2,2,0,1,0,0,1,1,1,1,0,0
1,32,6,300,3,4,0,5,3,5,2,4,3,3,1,1,0,1,1,1,0,1,1,1
2,27,11,550,2,4,1,2,2,4,5,3,1,3,0,1,0,0,0,1,1,1,0,1
1,32,24,1200,4,5,5,3,5,0,0,2,4,4,1,1,1,1,1,0,0,0,1,1
3,32,13,650,3,0,3,4,5,5,3,1,3,5,1,0,1,1,1,1,1,0,1,1
3,22,17,850,3,2,2,3,1,3,3,1,4,0,1,0,0,1,0,1,1,0,1,0
2,21,16,800,5,5,0,0,3,2,0,0,5,1,1,1,0,0,1,0,0,0,1,0
3,18,10,500,2,0,2,0,3,0,2,4,3,2,0,0,0,0,1,0,0,1,1,0
1,28,11,550,4,1,4,4,3,5,0,2,0,5,1,0,1,1,1,1,0,0,0,1
2,26,23,1150,0,3,2,4,5,1,4,5,2,0,0,1,0,1,1,0,1,1,0,0
1,28,19,950,5,5,2,4,0,2,0,2,3,5,1,1,0,1,0,0,0,0,1,1
1,28,10,500,2,5,5,2,3,3,0,4,1,3,0,1,1,0,1,1,0,1,0,1
2,25,21,1050,0,1,3,4,5,3,3,0,4,2,0,0,1,1,1,1,1,0,1,0
1,31,9,450,2,1,5,5,4,1,3,5,4,1,0,0,1,1,1,0,1,1,1,0
3,28,14,700,5,3,3,0,5,2,1,2,2,5,1,1,1,0,1,0,0,0,0,1
1,23,19,950,0,4,5,0,2,4,0,0,5,3,0,1,1,0,0,1,0,0,1,1
2,32,9,450,5,5,3,3,3,2,4,4,2,1,1,1,1,1,1,0,1,1,0,0
2,20,22,1100,2,0,3,4,1,2,1,4,0,3,0,0,1,1,0,0,0,1,0,1
2,28,10,500,3,2,3,2,0,3,5,4,5,1,1,0,1,0,0,1,1,1,1,0
1,26,15,750,1,1,2,5,4,1,0,2,5,5,0,0,0,1,1,0,0,0,1,1
2,28,7,350,3,1,4,1,5,2,3,4,3,2,1,0,1,0,1,0,1,1,1,0
2,26,8,400,5,2,3,3,2,0,4,2,0,5,1,0,1,1,0,0,1,0,0,1
1,23,7,350,5,0,4,5,0,0,2,0,3,4,1,0,1,1,0,0,0,0,1,1
3,27,5,250,5,1,4,2,4,1,1,3,5,1,1,0,1,0,1,0,0,1,1,0
1,19,21,1050,0,2,1,4,0,4,3,0,3,2,0,0,0,1,0,1,1,0,1,0
2,21,25,1250,4,1,1,2,2,5,2,2,2,0,1,0,0,0,0,1,0,0,0,0
2,17,18,900,5,4,0,1,2,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0
1,36,26,1300,3,4,5,5,3,5,4,1,3,3,1,1,1,1,1,1,1,0,1,1
3,26,9,450,1,1,1,2,1,2,3,5,5,5,0,0,0,0,0,0,1,1,1,1
2,32,18,900,5,1,3,1,3,3,3,3,5,5,1,0,1,0,1,1,1,1,1,1
2,38,8,400,5,4,4,1,5,2,4,4,5,4,1,1,1,0,1,0,1,1,1,1
2,32,10,500,5,1,5,5,0,5,3,0,5,3,1,0,1,1,0,1,1,0,1,1
1,18,13,650,0,0,0,1,3,4,3,0,2,5,0,0,0,0,1,1,1,0,0,1
2,27,24,1200,5,0,1,5,2,2,0,2,5,5,1,0,0,1,0,0,0,0,1,1
3,26,18,900,3,3,2,2,2,2,1,5,5,1,1,1,0,0,0,0,0,1,1,0
2,28,29,1450,2,0,5,4,2,3,2,3,3,4,0,0,1,1,0,1,0,1,1,1
2,24,14,700,4,5,0,0,3,0,5,4,2,1,1,1,0,0,1,0,1,1,0,0
3,31,27,1350,5,5,3,0,5,0,4,3,1,5,1,1,1,0,1,0,1,1,0,1
2,29,17,850,0,5,5,2,5,4,2,1,3,2,0,1,1,0,1,1,0,0,1,0
1,35,18,900,3,1,4,4,4,1,4,5,5,4,1,0,1,1,1,0,1,1,1,1
1,25,24,1200,5,1,3,0,3,1,5,3,4,0,1,0,1,0,1,0,1,1,1,0
1,23,8,400,0,2,3,1,3,3,4,4,1,2,0,0,1,0,1,1,1,1,0,0
3,32,23,1150,2,5,5,2,3,5,3,5,0,2,0,1,1,0,1,1,1,1,0,0
2,33,11,550,1,5,2,2,3,5,5,4,5,1,0,1,0,0,1,1,1,1,1,0
1,24,24,1200,5,0,2,3,2,2,5,0,2,3,1,0,0,1,0,0,1,0,0,1
3,24,14,700,3,4,5,3,1,3,0,0,0,5,1,1,1,1,0,1,0,0,0,1
2,33,24,1200,0,4,5,3,3,5,4,4,4,1,0,1,1,1,1,1,1,1,1,0
3,25,15,750,0,3,5,5,3,0,5,0,2,2,0,1,1,1,1,0,1,0,0,0
1,26,11,550,5,2,4,4,1,4,2,0,0,4,1,0,1,1,0,1,0,0,0,1
1,13,27,1350,0,4,1,2,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
1,21,16,800,1,3,3,3,1,2,2,4,0,2,0,1,1,1,0,0,0,1,0,0
3,20,22,1100,0,0,5,2,2,1,5,0,2,3,0,0,1,0,0,0,1,0,0,1
3,19,12,600,4,2,1,1,4,0,0,1,1,5,1,0,0,0,1,0,0,0,0,1
1,31,27,1350,4,2,4,3,3,2,1,5,4,3,1,0,1,1,1,0,0,1,1,1
3,31,20,1000,0,5,3,2,4,0,3,4,5,5,0,1,1,0,1,0,1,1,1,1
1,25,19,950,5,1,1,4,3,1,2,3,0,5,1,0,0,1,1,0,0,1,0,1
1,32,5,250,4,5,3,5,0,1,2,5,3,4,1,1,1,1,0,0,0,1,1,1
2,26,19,950,3,0,2,4,5,0,5,2,2,3,1,0,0,1,1,0,1,0,0,1
3,36,14,700,4,5,5,4,0,2,4,5,3,4,1,1,1,1,0,0,1,1,1,1
1,21,13,650,0,2,2,3,2,0,4,2,3,3,0,0,0,1,0,0,1,0,1,1
1,23,28,1400,5,5,0,4,4,2,1,1,0,1,1,1,0,1,1,0,0,0,0,0
3,36,19,950,2,3,4,5,4,3,3,4,3,5,0,1,1,1,1,1,1,1,1,1
2,31,21,1050,5,5,5,0,1,3,4,3,5,0,1,1,1,0,0,1,1,1,1,0
2,33,20,1000,5,4,1,5,1,2,5,4,1,5,1,1,0,1,0,0,1,1,0,1
1,22,25,1250,5,0,3,1,3,0,2,3,5,0,1,0,1,0,1,0,0,1,1,0
3,21,26,1300,3,0,0,5,1,2,1,3,4,2,1,0,0,1,0,0,0,1,1,0
2,25,28,1400,1,2,4,2,1,1,4,4,4,2,0,0,1,0,0,0,1,1,1,0
3,26,14,700,0,5,4,0,4,0,4,5,3,1,0,1,1,0,1,0,1,1,1,0
3,22,27,1350,1,2,4,3,0,5,0,0,2,5,0,0,1,1,0,1,0,0,0,1
1,20,20,1000,2,2,1,2,4,2,1,2,3,1,0,0,0,0,1,0,0,0,1,0
2,19,9,450,1,3,5,5,1,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0
1,26,5,250,0,1,2,2,3,4,5,2,5,2,0,0,0,0,1,1,1,0,1,0
2,16,8,400,0,2,0,4,0,1,3,0,4,2,0,0,0,1,0,0,1,0,1,0
2,26,29,1450,2,1,1,2,1,5,4,4,1,5,0,0,0,0,0,1,1,1,0,1
2,16,12,600,0,1,3,2,1,2,1,4,2,0,0,0,1,0,0,0,0,1,0,0
2,29,6,300,2,0,1,5,5,0,5,3,4,4,0,0,0,1,1,0,1,1,1,1
2,18,6,300,2,4,3,1,3,0,3,1,0,1,0,1,1,0,1,0,1,0,0,0
3,31,12,600,0,4,3,5,3,3,4,4,3,2,0,1,1,1,1,1,1,1,1,0
1,31,16,800,4,5,4,3,1,5,2,2,5,0,1,1,1,1,0,1,0,0,1,0
3,15,17,850,2,3,1,0,1,2,0,3,2,1,0,1,0,0,0,0,0,1,0,0
2,25,23,1150,0,3,2,4,4,1,3,2,1,5,0,1,0,1,1,0,1,0,0,1
1,18,9,450,4,4,3,1,2,1,0,0,3,0,1,1,1,0,0,0,0,0,1,0
2,32,29,1450,2,5,4,0,3,5,2,1,5,5,0,1,1,0,1,1,0,0,1,1
1,29,22,1100,4,4,2,0,3,2,1,4,5,4,1,1,0,0,1,0,0,1,1,1
3,30,28,1400,3,5,1,1,5,1,4,0,5,5,1,1,0,0,1,0,1,0,1,1
1,35,22,1100,5,5,2,4,4,4,1,3,4,3,1,1,0,1,1,1,0,1,1,1
1,26,7,350,3,5,1,3,0,5,0,2,5,2,1,1,0,1,0,1,0,0,1,0
1,36,11,550,4,5,3,1,5,3,1,5,4,5,1,1,1,0,1,1,0,1,1,1
1,19,27,1350,2,0,0,1,5,0,1,1,4,5,0,0,0,0,1,0,0,0,1,1
1,12,9,450,0,0,0,1,0,1,3,4,2,1,0,0,0,0,0,0,1,1,0,0
2,30,5,250,1,4,5,4,0,4,5,2,5,0,0,1,1,1,0,1,1,0,1,0
1,23,22,1100,0,5,5,1,3,2,3,4,0,0,0,1,1,0,1,0,1,1,0,0
1,17,11,550,1,2,3,1,2,1,2,4,0,1,0,0,1,0,0,0,0,1,0,0
3,28,28,1400,1,5,2,2,2,5,3,2,4,2,0,1,0,0,0,1,1,0,1,0
1,28,26,1300,2,2,1,2,4,2,3,4,3,5,0,0,0,0,1,0,1,1,1,1
3,19,7,350,4,0,0,2,0,4,3,3,1,2,1,0,0,0,0,1,1,1,0,0
2,24,23,1150,0,5,1,2,0,4,3,1,3,5,0,1,0,0,0,1,1,0,1,1
1,17,13,650,4,1,3,1,1,0,5,0,2,0,1,0,1,0,0,0,1,0,0,0
